Date,Supp. Code,Supp. Name,Item Code,Item Name,Brick,Governorate Name,Territory Name,Brick Name,QTY,FU,Total Qty,Year,Month
2025/01/31,110192.0,BIOTECH PHARMA                      ,583152.0,GENGIGEL GEL ADULT 20ML                                     ,145502.0,كفر الدوار          ,BEHERA II KAFR ELDAWAR                  ,ABU HOMUS & KAFR ELDAWAR                ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,620176.0,GENGIGEL GEL TEETHING 20ML                                  ,32702.0,6 اكتوبر            ,FAISAL 6TH OF OCTOBER CITY              ,GIZA ( 6 OCTOBER )                      ,2,0,2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,63202.0,الشهداء             ,MENOFIA II ELSHOHADAA                   ,TALA - ELSHOHADA                        ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,125302.0,البيطاش             ,ALEX W II /MTRH ELAGAMI                 ,ELDEKHILA - EL AGAMY                    ,5,0,5,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,583152.0,GENGIGEL GEL ADULT 20ML                                     ,135303.0,ابو يوسف            ,ALEX W II /MTRH EL AAMRIA               ,MATROUH                                 ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,22501.0,الجيزة              ,IMBABA I IMBABA                         ,GIZA ( IMBABA )                         ,3,0,3,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,124702.0,المندره             ,ALEX E I ELMANDARA                      ,EL ASAFRA -ELMANDARA                    ,4,0,4,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,619237.0,KEFEN TECH 7 PLASTER                                        ,22701.0,فيصل                ,FAISAL FAISAL                           ,FEISAL                                  ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,114503.0,العاشر من رمضان     ,SHARKIA II 10TH RAMADAN CITY            ,EL 10 OF RAMADAN                        ,20,0,20,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,583388.0,GENGIGEL MOUTH RINSE 150ML(OLD PRICE)                       ,114503.0,العاشر من رمضان     ,SHARKIA II 10TH RAMADAN CITY            ,EL 10 OF RAMADAN                        ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,276803.0,سفاجا               ,QENA I /RED SEA RED SEA                 ,RED SEA                                 ,-1,0,-1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,606713.0,FORTIBONE 10 SACHETS                                        ,124901.0,زيزينيا             ,ALEX CNTR I ELRAML STATION              ,LORAN - GELEM- BAKOUS                   ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,22402.0,بولاق الدكرور       ,GIZA V BOULAK ELDAKROUR                 ,BOLAK ELDAKROR                          ,-2,0,-2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,10502.0,الزيتون             ,CAIRO E I TEREAT ELGABAL ST             ,EL ZAYTON                               ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,185702.0,العريش              ,PORT SAID /N SINAI NORTH SINAI          ,EL ARISH                                ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,606713.0,FORTIBONE 10 SACHETS                                        ,41801.0,حدائق حلوان         ,HELWAN HADAEK HELWAN                    ,EL MAASARA - HADAYEK HELWAN             ,3,0,3,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,583152.0,GENGIGEL GEL ADULT 20ML                                     ,83901.0,دكرنس               ,DAKAHLIA III DEKERNES                   ,DEKERNES                                ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,575054.0,CH ALPHA 10 SACH                                            ,10602.0,مدينه العبور        ,KALUBIA II KALIUB                       ,CAIRO ( EL SALAM )                      ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,606713.0,FORTIBONE 10 SACHETS                                        ,256601.0,طهطا                ,SOHAG I TAHTA                           ,MARAKEZ SOHAG BAHARY                    ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,619237.0,KEFEN TECH 7 PLASTER                                        ,216101.0,بني سويف            ,BANI SUEF BANI SUEF CITY                ,BANY SWIF CITY                          ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,575054.0,CH ALPHA 10 SACH                                            ,10401.0,القاهره الجديده     ,NASR CITY NASR CITY                     ,NASR CITY                               ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,575054.0,CH ALPHA 10 SACH                                            ,175901.0,السويس              ,SUEZ /S SINAI  SUES                     ,EL SEWIS                                ,3,0,3,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,619237.0,KEFEN TECH 7 PLASTER                                        ,22102.0,مزغونه              ,GIZA II ELBADRASHEEN                    ,BADRASHIN                               ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,606713.0,FORTIBONE 10 SACHETS                                        ,256602.0,مدينه ناصر          ,SOHAG I SOHAG CITY I                    ,SOHAG CITY                              ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,32801.0,الهرم               ,EL HARAM ELHARAM                        ,GIZA (OSIEM)                            ,-1,0,-1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,606713.0,FORTIBONE 10 SACHETS                                        ,32702.0,6 اكتوبر            ,FAISAL 6TH OF OCTOBER CITY              ,GIZA ( 6 OCTOBER )                      ,5,0,5,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,583152.0,GENGIGEL GEL ADULT 20ML                                     ,11402.0,المنيل              ,CAIRO S I ELMANIAL                      ,EL MANIAL                               ,4,0,4,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,620174.0,GENGIGEL MOUTH RINSE 150ML                                  ,32702.0,6 اكتوبر            ,FAISAL 6TH OF OCTOBER CITY              ,GIZA ( 6 OCTOBER )                      ,-1,0,-1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,620176.0,GENGIGEL GEL TEETHING 20ML                                  ,114602.0,الشرقية             ,SHARKEIA III FAKOUS                     ,FAKOUS                                  ,2,0,2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,606713.0,FORTIBONE 10 SACHETS                                        ,10602.0,عزبه النخل          ,CAIRO E II EZBET ELNAKHL                ,CAIRO ( EL SALAM )                      ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,575054.0,CH ALPHA 10 SACH                                            ,276803.0,البحر الاحمر        ,QENA I /RED SEA RED SEA                 ,RED SEA                                 ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,32702.0,الشيخ زايد          ,FAISAL 6TH OF OCTOBER CITY              ,GIZA ( 6 OCTOBER )                      ,10,0,10,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,10502.0,الزيتون             ,CAIRO E I TOMAN BAY ST                  ,EL ZAYTON                               ,30,0,30,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,63202.0,قشطوخ - تلا         ,MENOFIA II TALA                         ,TALA - ELSHOHADA                        ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,606713.0,FORTIBONE 10 SACHETS                                        ,216102.0,مركز ناصر           ,BANI SUEF BANI SUEF CITY                ,MARAKEZ BANY SEWIF BAHARY               ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,606713.0,FORTIBONE 10 SACHETS                                        ,10701.0,عين شمس الشرقيه     ,CAIRO E III MASAKEN AIN SHAMS           ,AIN SHAMS EAST                          ,2,0,2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,583152.0,GENGIGEL GEL ADULT 20ML                                     ,32801.0,حدائق الاهرام       ,EL HARAM ELHARAM                        ,GIZA (OSIEM)                            ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,606713.0,FORTIBONE 10 SACHETS                                        ,266802.0,قنا                 ,QENA I /RED SEA QUENA CITY I            ,QENA CITY                               ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,620174.0,GENGIGEL MOUTH RINSE 150ML                                  ,22401.0,المهندسين           ,GIZA V ELMOHANDESSIN                    ,EL MOHANDESEN                           ,20,0,20,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,11001.0,بولاق ابو العلا     ,GIZA V BOULAK ELDAKROUR                 ,BOLAQ ABO ELELA                         ,5,0,5,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,620174.0,GENGIGEL MOUTH RINSE 150ML                                  ,11003.0,شبرا                ,CAIRO W I RODE ELFARAG                  ,SHOBRA MISR (ROD ELFARAG)               ,3,0,3,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,606713.0,FORTIBONE 10 SACHETS                                        ,11701.0,المعادي             ,MAADI MAADI                             ,MAADI                                   ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,575054.0,CH ALPHA 10 SACH                                            ,10701.0,عين شمس             ,CAIRO E III AIN SHAMS EAST              ,AIN SHAMS EAST                          ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,606713.0,FORTIBONE 10 SACHETS                                        ,114501.0,منيا القمح          ,SHARKIA II MENYA ELKAMH                 ,MENIA EL KAMH - BELBES                  ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,620176.0,GENGIGEL GEL TEETHING 20ML                                  ,114601.0,ابو كبير            ,SHARKEIA III ABOU KEBEER                ,ABU KEBER & HEHYA                       ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,575054.0,CH ALPHA 10 SACH                                            ,124701.0,الطابيه             ,ALEX E I ELMONTAZAH                     ,ABUKEER - ELMONTZAH                     ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,583152.0,GENGIGEL GEL ADULT 20ML                                     ,104302.0,قلين                ,KAFR ELSHEIKH II KELLIN                 ,KELEN                                   ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,11901.0,القاهرة             ,SHOBRA KHEMAH SHOBRA ELKHEMAH           ,CAIRO (SHOBRA)                          ,0,5,5,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,606713.0,FORTIBONE 10 SACHETS                                        ,10401.0,مدينه بدر           ,NASR CITY NASR CITY                     ,NASR CITY                               ,3,0,3,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,620176.0,GENGIGEL GEL TEETHING 20ML                                  ,10102.0,روكسي - مصر الجديده ,HELPS I ROXY                            ,CAIRO (ROXY)                            ,4,0,4,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,606713.0,FORTIBONE 10 SACHETS                                        ,256602.0,سوهاج               ,SOHAG I SOHAG CITY I                    ,SOHAG CITY                              ,1,0,1,2025,1
